to close<br>Indikativ Futur I<br>Singular 2,du wirst schließen,Indikativ Futur I to close
to close<br>Indikativ Futur I<br>Singular 3,er/sie/es wird schließen,Indikativ Futur I to close
to close<br>Indikativ Futur I<br>Plural 1,wir werden schließen,Indikativ Futur I to close
to close<br>Indikativ Futur I<br>Plural 2,ihr werdet schließen,Indikativ Futur I to close
to close<br>Indikativ Futur I<br>Plural 3,Sie werden schließen,Indikativ Futur I to close
to close<br>Indikativ Perfekt<br>Singular 1,ich habe geschlossen,Indikativ Perfekt to close
to close<br>Indikativ Perfekt<br>Singular 2,du hast geschlossen,Indikativ Perfekt to close
to close<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat geschlossen,Indikativ Perfekt to close
to close<br>Indikativ Perfekt<br>Plural 1,wir haben geschlossen,Indikativ Perfekt to close
to close<br>Indikativ Perfekt<br>Plural 2,ihr habt geschlossen,Indikativ Perfekt to close
to close<br>Indikativ Perfekt<br>Plural 3,Sie haben geschlossen,Indikativ Perfekt to close
to close<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte geschlossen,Indikativ Plusquamperfekt to close
to close<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest geschlossen,Indikativ Plusquamperfekt to close
to close<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte geschlossen,Indikativ Plusquamperfekt to close
to close<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten geschlossen,Indikativ Plusquamperfekt to close
to close<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet geschlossen,Indikativ Plusquamperfekt to close
to close<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten geschlossen,Indikativ Plusquamperfekt to close
to close<br>Indikativ Futur II<br>Singular 1,ich werde geschlossen haben,Indikativ Futur II to close
to close<br>Indikativ Futur II<br>Singular 2,du wirst geschlossen haben,Indikativ Futur II to close
to close<br>Indikativ Futur II<br>Singular 3,er/sie/es wird geschlossen haben,Indikativ Futur II to close
to close<br>Indikativ Futur II<br>Plural 1,wir werden geschlossen haben,Indikativ Futur II to close
to close<br>Indikativ Futur II<br>Plural 2,ihr werdet geschlossen haben,Indikativ Futur II to close
to close<br>Indikativ Futur II<br>Plural 3,Sie werden geschlossen haben,Indikativ Futur II to close
to close<br>Konjunktiv I Präsens<br>Singular 1,ich schließe,Konjunktiv I Präsens to close
to close<br>Konjunktiv I Präsens<br>Singular 2,du schließest,Konjunktiv I Präsens to close
to close<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es schließe,Konjunktiv I Präsens to close
to close<br>Konjunktiv I Präsens<br>Plural 1,wir schließen,Konjunktiv I Präsens to close
to close<br>Konjunktiv I Präsens<br>Plural 2,ihr schließet,Konjunktiv I Präsens to close
to close<br>Konjunktiv I Präsens<br>Plural 3,Sie schließen,Konjunktiv I Präsens to close
to close<br>Konjunktiv I Futur I<br>Singular 1,ich werde schließen,Konjunktiv I Futur I to close
to close<br>Konjunktiv I Futur I<br>Singular 2,du werdest schließen,Konjunktiv I Futur I to close
to close<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde schließen,Konjunktiv I Futur I to close
to close<br>Konjunktiv I Futur I<br>Plural 1,wir werden schließen,Konjunktiv I Futur I to close
to close<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet schließen,Konjunktiv I Futur I to close
to close<br>Konjunktiv I Futur I<br>Plural 3,Sie werden schließen,Konjunktiv I Futur I to close
to close<br>Konjunktiv I Perfekt<br>Singular 1,ich habe geschlossen,Konjunktiv I Perfekt to close
to close<br>Konjunktiv I Perfekt<br>Singular 2,du habest geschlossen,Konjunktiv I Perfekt to close
to close<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe geschlossen,Konjunktiv I Perfekt to close
to close<br>Konjunktiv I Perfekt<br>Plural 1,wir haben geschlossen,Konjunktiv I Perfekt to close
to close<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet geschlossen,Konjunktiv I Perfekt to close
to close<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben geschlossen,Konjunktiv I Perfekt to close
to close<br>Konjunktiv I Futur II<br>Singular 1,ich werde geschlossen haben,Konjunktiv I Futur II to close
to close<br>Konjunktiv I Futur II<br>Singular 2,du werdest geschlossen haben,Konjunktiv I Futur II to close
to close<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde geschlossen haben,Konjunktiv I Futur II to close
to close<br>Konjunktiv I Futur II<br>Plural 1,wir werden geschlossen haben,Konjunktiv I Futur II to close
to close<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet geschlossen haben,Konjunktiv I Futur II to close
to close<br>Konjunktiv I Futur II<br>Plural 3,Sie werden geschlossen haben,Konjunktiv I Futur II to close
to close<br>Konjunktiv II Präteritum<br>Singular 1,ich schlösse,Konjunktiv II Präteritum to close
to close<br>Konjunktiv II Präteritum<br>Singular 2,du schlössest,Konjunktiv II Präteritum to close
to close<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es schlösse,Konjunktiv II Präteritum to close
to close<br>Konjunktiv II Präteritum<br>Plural 1,wir schlössen,Konjunktiv II Präteritum to close
to close<br>Konjunktiv II Präteritum<br>Plural 2,ihr schlösset,Konjunktiv II Präteritum to close
to close<br>Konjunktiv II Präteritum<br>Plural 3,Sie schlössen,Konjunktiv II Präteritum to close
to close<br>Konjunktiv II Futur I<br>Singular 1,ich würde schließen,Konjunktiv II Futur I to close
to close<br>Konjunktiv II Futur I<br>Singular 2,du würdest schließen,Konjunktiv II Futur I to close
to close<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde schließen,Konjunktiv II Futur I to close
to close<br>Konjunktiv II Futur I<br>Plural 1,wir würden schließen,Konjunktiv II Futur I to close
to close<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet schließen,Konjunktiv II Futur I to close
to close<br>Konjunktiv II Futur I<br>Plural 3,Sie würden schließen,Konjunktiv II Futur I to close
to close<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich hätte geschlossen,Konjunktiv II Plusquamperfekt to close
to close<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du hättest geschlossen,Konjunktiv II Plusquamperfekt to close
to close<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es hätte geschlossen,Konjunktiv II Plusquamperfekt to close
to close<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir hätten geschlossen,Konjunktiv II Plusquamperfekt to close
to close<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet geschlossen,Konjunktiv II Plusquamperfekt to close
to close<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten geschlossen,Konjunktiv II Plusquamperfekt to close
to close<br>Konjunktiv II Futur II<br>Singular 1,ich würde geschlossen haben,Konjunktiv II Futur II to close
to close<br>Konjunktiv II Futur II<br>Singular 2,du würdest geschlossen haben,Konjunktiv II Futur II to close
to close<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde geschlossen haben,Konjunktiv II Futur II to close
to close<br>Konjunktiv II Futur II<br>Plural 1,wir würden geschlossen haben,Konjunktiv II Futur II to close
to close<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet geschlossen haben,Konjunktiv II Futur II to close
to close<br>Konjunktiv II Futur II<br>Plural 3,Sie würden geschlossen haben,Konjunktiv II Futur II to close
to close<br>Imperativ Präsens<br>Singular 1,schließe (du),Imperativ Präsens to close
to close<br>Imperativ Präsens<br>Singular 2,schließen wir,Imperativ Präsens to close
to close<br>Imperativ Präsens<br>Singular 3,schließt ihr,Imperativ Präsens to close
to close<br>Imperativ Präsens<br>Plural 1,schließen Sie,Imperativ Präsens to close
to close<br>Imperativ Präsens<br>Plural 2,schließ (du),Imperativ Präsens to close
to close<br>Imperativ Präsens<br>Plural 3,schließen wir,Imperativ Präsens to close
to close<br>Imperativ Präsens<br>Plural 4,schließt ihr,Imperativ Präsens to close
to close<br>Imperativ Präsens<br>Plural 5,schließen Sie,Imperativ Präsens to close
to close<br>Partizip Präsens<br>Singular 1,schließend,Partizip Präsens to close
to close<br>Partizip Perfekt<br>Singular 1,geschlossen,Partizip Perfekt to close
to close<br>Infinitiv Präsens<br>Singular 1,schließen,Infinitiv Präsens to close
to close<br>Infinitiv Perfekt<br>Singular 1,geschlossen haben,Infinitiv Perfekt to close
to close<br>Infinitiv zu + Infinitiv<br>Singular 1,zu schließen,Infinitiv zu + Infinitiv to close
to feel<br>Indikativ Präsens<br>Singular 1,ich fühle,Indikativ Präsens to feel
to feel<br>Indikativ Präsens<br>Singular 2,du fühlst,Indikativ Präsens to feel
to feel<br>Indikativ Präsens<br>Singular 3,er/sie/es fühlt,Indikativ Präsens to feel
to feel<br>Indikativ Präsens<br>Plural 1,wir fühlen,Indikativ Präsens to feel
to feel<br>Indikativ Präsens<br>Plural 2,ihr fühlt,Indikativ Präsens to feel
to feel<br>Indikativ Präsens<br>Plural 3,Sie fühlen,Indikativ Präsens to feel
to feel<br>Indikativ Präteritum<br>Singular 1,ich fühlte,Indikativ Präteritum to feel
to feel<br>Indikativ Präteritum<br>Singular 2,du fühltest,Indikativ Präteritum to feel
to feel<br>Indikativ Präteritum<br>Singular 3,er/sie/es fühlte,Indikativ Präteritum to feel
to feel<br>Indikativ Präteritum<br>Plural 1,wir fühlten,Indikativ Präteritum to feel
to feel<br>Indikativ Präteritum<br>Plural 2,ihr fühltet,Indikativ Präteritum to feel
to feel<br>Indikativ Präteritum<br>Plural 3,Sie fühlten,Indikativ Präteritum to feel
to feel<br>Indikativ Futur I<br>Singular 1,ich werde fühlen,Indikativ Futur I to feel
to feel<br>Indikativ Futur I<br>Singular 2,du wirst fühlen,Indikativ Futur I to feel
to feel<br>Indikativ Futur I<br>Singular 3,er/sie/es wird fühlen,Indikativ Futur I to feel
to feel<br>Indikativ Futur I<br>Plural 1,wir werden fühlen,Indikativ Futur I to feel
to feel<br>Indikativ Futur I<br>Plural 2,ihr werdet fühlen,Indikativ Futur I to feel
to feel<br>Indikativ Futur I<br>Plural 3,Sie werden fühlen,Indikativ Futur I to feel
to feel<br>Indikativ Perfekt<br>Singular 1,ich habe gefühlt,Indikativ Perfekt to feel
to feel<br>Indikativ Perfekt<br>Singular 2,du hast gefühlt,Indikativ Perfekt to feel
to feel<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat gefühlt,Indikativ Perfekt to feel
to feel<br>Indikativ Perfekt<br>Plural 1,wir haben gefühlt,Indikativ Perfekt to feel
to feel<br>Indikativ Perfekt<br>Plural 2,ihr habt gefühlt,Indikativ Perfekt to feel
to feel<br>Indikativ Perfekt<br>Plural 3,Sie haben gefühlt,Indikativ Perfekt to feel
to feel<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte gefühlt,Indikativ Plusquamperfekt to feel
to feel<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest gefühlt,Indikativ Plusquamperfekt to feel
to feel<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte gefühlt,Indikativ Plusquamperfekt to feel
to feel<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten gefühlt,Indikativ Plusquamperfekt to feel
to feel<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet gefühlt,Indikativ Plusquamperfekt to feel
to feel<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten gefühlt,Indikativ Plusquamperfekt to feel
to feel<br>Indikativ Futur II<br>Singular 1,ich werde gefühlt haben,Indikativ Futur II to feel
to feel<br>Indikativ Futur II<br>Singular 2,du wirst gefühlt haben,Indikativ Futur II to feel
to feel<br>Indikativ Futur II<br>Singular 3,er/sie/es wird gefühlt haben,Indikativ Futur II to feel
to feel<br>Indikativ Futur II<br>Plural 1,wir werden gefühlt haben,Indikativ Futur II to feel
to feel<br>Indikativ Futur II<br>Plural 2,ihr werdet gefühlt haben,Indikativ Futur II to feel
to feel<br>Indikativ Futur II<br>Plural 3,Sie werden gefühlt haben,Indikativ Futur II to feel
to feel<br>Konjunktiv I Präsens<br>Singular 1,ich fühle,Konjunktiv I Präsens to feel
to feel<br>Konjunktiv I Präsens<br>Singular 2,du fühlest,Konjunktiv I Präsens to feel
to feel<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es fühle,Konjunktiv I Präsens to feel
to feel<br>Konjunktiv I Präsens<br>Plural 1,wir fühlen,Konjunktiv I Präsens to feel
to feel<br>Konjunktiv I Präsens<br>Plural 2,ihr fühlet,Konjunktiv I Präsens to feel
to feel<br>Konjunktiv I Präsens<br>Plural 3,Sie fühlen,Konjunktiv I Präsens to feel
to feel<br>Konjunktiv I Futur I<br>Singular 1,ich werde fühlen,Konjunktiv I Futur I to feel
to feel<br>Konjunktiv I Futur I<br>Singular 2,du werdest fühlen,Konjunktiv I Futur I to feel
to feel<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde fühlen,Konjunktiv I Futur I to feel
to feel<br>Konjunktiv I Futur I<br>Plural 1,wir werden fühlen,Konjunktiv I Futur I to feel
to feel<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet fühlen,Konjunktiv I Futur I to feel
to feel<br>Konjunktiv I Futur I<br>Plural 3,Sie werden fühlen,Konjunktiv I Futur I to feel
to feel<br>Konjunktiv I Perfekt<br>Singular 1,ich habe gefühlt,Konjunktiv I Perfekt to feel
to feel<br>Konjunktiv I Perfekt<br>Singular 2,du habest gefühlt,Konjunktiv I Perfekt to feel
to feel<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe gefühlt,Konjunktiv I Perfekt to feel
to feel<br>Konjunktiv I Perfekt<br>Plural 1,wir haben gefühlt,Konjunktiv I Perfekt to feel
to feel<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet gefühlt,Konjunktiv I Perfekt to feel
to feel<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben gefühlt,Konjunktiv I Perfekt to feel
to feel<br>Konjunktiv I Futur II<br>Singular 1,ich werde gefühlt haben,Konjunktiv I Futur II to feel
to feel<br>Konjunktiv I Futur II<br>Singular 2,du werdest gefühlt haben,Konjunktiv I Futur II to feel
to feel<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde gefühlt haben,Konjunktiv I Futur II to feel
to feel<br>Konjunktiv I Futur II<br>Plural 1,wir werden gefühlt haben,Konjunktiv I Futur II to feel
to feel<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet gefühlt haben,Konjunktiv I Futur II to feel
to feel<br>Konjunktiv I Futur II<br>Plural 3,Sie werden gefühlt haben,Konjunktiv I Futur II to feel
to feel<br>Konjunktiv II Präteritum<br>Singular 1,ich fühlte,Konjunktiv II Präteritum to feel
to feel<br>Konjunktiv II Präteritum<br>Singular 2,du fühltest,Konjunktiv II Präteritum to feel
to feel<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es fühlte,Konjunktiv II Präteritum to feel
to feel<br>Konjunktiv II Präteritum<br>Plural 1,wir fühlten,Konjunktiv II Präteritum to feel
to feel<br>Konjunktiv II Präteritum<br>Plural 2,ihr fühltet,Konjunktiv II Präteritum to feel
to feel<br>Konjunktiv II Präteritum<br>Plural 3,Sie fühlten,Konjunktiv II Präteritum to feel
to feel<br>Konjunktiv II Futur I<br>Singular 1,ich würde fühlen,Konjunktiv II Futur I to feel
to feel<br>Konjunktiv II Futur I<br>Singular 2,du würdest fühlen,Konjunktiv II Futur I to feel
to feel<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde fühlen,Konjunktiv II Futur I to feel
to feel<br>Konjunktiv II Futur I<br>Plural 1,wir würden fühlen,Konjunktiv II Futur I to feel
to feel<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet fühlen,Konjunktiv II Futur I to feel
to feel<br>Konjunktiv II Futur I<br>Plural 3,Sie würden fühlen,Konjunktiv II Futur I to feel
to feel<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich hätte gefühlt,Konjunktiv II Plusquamperfekt to feel
to feel<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du hättest gefühlt,Konjunktiv II Plusquamperfekt to feel
to feel<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es hätte gefühlt,Konjunktiv II Plusquamperfekt to feel
to feel<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir hätten gefühlt,Konjunktiv II Plusquamperfekt to feel
to feel<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet gefühlt,Konjunktiv II Plusquamperfekt to feel
to feel<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten gefühlt,Konjunktiv II Plusquamperfekt to feel
to feel<br>Konjunktiv II Futur II<br>Singular 1,ich würde gefühlt haben,Konjunktiv II Futur II to feel
to feel<br>Konjunktiv II Futur II<br>Singular 2,du würdest gefühlt haben,Konjunktiv II Futur II to feel
to feel<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde gefühlt haben,Konjunktiv II Futur II to feel
to feel<br>Konjunktiv II Futur II<br>Plural 1,wir würden gefühlt haben,Konjunktiv II Futur II to feel
to feel<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet gefühlt haben,Konjunktiv II Futur II to feel
to feel<br>Konjunktiv II Futur II<br>Plural 3,Sie würden gefühlt haben,Konjunktiv II Futur II to feel
to feel<br>Imperativ Präsens<br>Singular 1,fühle (du),Imperativ Präsens to feel
to feel<br>Imperativ Präsens<br>Singular 2,fühlen wir,Imperativ Präsens to feel
to feel<br>Imperativ Präsens<br>Singular 3,fühlt ihr,Imperativ Präsens to feel
to feel<br>Imperativ Präsens<br>Plural 1,fühlen Sie,Imperativ Präsens to feel
to feel<br>Partizip Präsens<br>Singular 1,fühlend,Partizip Präsens to feel
to feel<br>Partizip Perfekt<br>Singular 1,gefühlt,Partizip Perfekt to feel
to feel<br>Infinitiv Präsens<br>Singular 1,fühlen,Infinitiv Präsens to feel
to feel<br>Infinitiv Perfekt<br>Singular 1,gefühlt haben,Infinitiv Perfekt to feel
to feel<br>Infinitiv zu + Infinitiv<br>Singular 1,zu fühlen,Infinitiv zu + Infinitiv to feel
to offer<br>Indikativ Präsens<br>Singular 1,ich biete,Indikativ Präsens to offer
to offer<br>Indikativ Präsens<br>Singular 2,du bietest,Indikativ Präsens to offer
to offer<br>Indikativ Präsens<br>Singular 3,er/sie/es bietet,Indikativ Präsens to offer
to offer<br>Indikativ Präsens<br>Plural 1,wir bieten,Indikativ Präsens to offer
to offer<br>Indikativ Präsens<br>Plural 2,ihr bietet,Indikativ Präsens to offer
to offer<br>Indikativ Präsens<br>Plural 3,Sie bieten,Indikativ Präsens to offer
to offer<br>Indikativ Präteritum<br>Singular 1,ich bot,Indikativ Präteritum to offer
to offer<br>Indikativ Präteritum<br>Singular 2,du botst,Indikativ Präteritum to offer
to offer<br>Indikativ Präteritum<br>Singular 3,er/sie/es bot,Indikativ Präteritum to offer
to offer<br>Indikativ Präteritum<br>Plural 1,wir boten,Indikativ Präteritum to offer
to offer<br>Indikativ Präteritum<br>Plural 2,ihr botet,Indikativ Präteritum to offer
to offer<br>Indikativ Präteritum<br>Plural 3,Sie boten,Indikativ Präteritum to offer
to offer<br>Indikativ Futur I<br>Singular 1,ich werde bieten,Indikativ Futur I to offer
to offer<br>Indikativ Futur I<br>Singular 2,du wirst bieten,Indikativ Futur I to offer
to offer<br>Indikativ Futur I<br>Singular 3,er/sie/es wird bieten,Indikativ Futur I to offer
to offer<br>Indikativ Futur I<br>Plural 1,wir werden bieten,Indikativ Futur I to offer
to offer<br>Indikativ Futur I<br>Plural 2,ihr werdet bieten,Indikativ Futur I to offer
to offer<br>Indikativ Futur I<br>Plural 3,Sie werden bieten,Indikativ Futur I to offer
to offer<br>Indikativ Perfekt<br>Singular 1,ich habe geboten,Indikativ Perfekt to offer
to offer<br>Indikativ Perfekt<br>Singular 2,du hast geboten,Indikativ Perfekt to offer
to offer<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat geboten,Indikativ Perfekt to offer
to offer<br>Indikativ Perfekt<br>Plural 1,wir haben geboten,Indikativ Perfekt to offer
to offer<br>Indikativ Perfekt<br>Plural 2,ihr habt geboten,Indikativ Perfekt to offer
to offer<br>Indikativ Perfekt<br>Plural 3,Sie haben geboten,Indikativ Perfekt to offer
to offer<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte geboten,Indikativ Plusquamperfekt to offer
to offer<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest geboten,Indikativ Plusquamperfekt to offer
to offer<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte geboten,Indikativ Plusquamperfekt to offer
to offer<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten geboten,Indikativ Plusquamperfekt to offer
to offer<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet geboten,Indikativ Plusquamperfekt to offer
to offer<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten geboten,Indikativ Plusquamperfekt to offer
to offer<br>Indikativ Futur II<br>Singular 1,ich werde geboten haben,Indikativ Futur II to offer
to offer<br>Indikativ Futur II<br>Singular 2,du wirst geboten haben,Indikativ Futur II to offer
to offer<br>Indikativ Futur II<br>Singular 3,er/sie/es wird geboten haben,Indikativ Futur II to offer
to offer<br>Indikativ Futur II<br>Plural 1,wir werden geboten haben,Indikativ Futur II to offer
to offer<br>Indikativ Futur II<br>Plural 2,ihr werdet geboten haben,Indikativ Futur II to offer
to offer<br>Indikativ Futur II<br>Plural 3,Sie werden geboten haben,Indikativ Futur II to offer
to offer<br>Konjunktiv I Präsens<br>Singular 1,ich biete,Konjunktiv I Präsens to offer
to offer<br>Konjunktiv I Präsens<br>Singular 2,du bietest,Konjunktiv I Präsens to offer
to offer<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es biete,Konjunktiv I Präsens to offer
to offer<br>Konjunktiv I Präsens<br>Plural 1,wir bieten,Konjunktiv I Präsens to offer
to offer<br>Konjunktiv I Präsens<br>Plural 2,ihr bietet,Konjunktiv I Präsens to offer
to offer<br>Konjunktiv I Präsens<br>Plural 3,Sie bieten,Konjunktiv I Präsens to offer
to offer<br>Konjunktiv I Futur I<br>Singular 1,ich werde bieten,Konjunktiv I Futur I to offer
to offer<br>Konjunktiv I Futur I<br>Singular 2,du werdest bieten,Konjunktiv I Futur I to offer
to offer<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde bieten,Konjunktiv I Futur I to offer
to offer<br>Konjunktiv I Futur I<br>Plural 1,wir werden bieten,Konjunktiv I Futur I to offer
to offer<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet bieten,Konjunktiv I Futur I to offer
to offer<br>Konjunktiv I Futur I<br>Plural 3,Sie werden bieten,Konjunktiv I Futur I to offer
to offer<br>Konjunktiv I Perfekt<br>Singular 1,ich habe geboten,Konjunktiv I Perfekt to offer
to offer<br>Konjunktiv I Perfekt<br>Singular 2,du habest geboten,Konjunktiv I Perfekt to offer
to offer<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe geboten,Konjunktiv I Perfekt to offer
to offer<br>Konjunktiv I Perfekt<br>Plural 1,wir haben geboten,Konjunktiv I Perfekt to offer
to offer<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet geboten,Konjunktiv I Perfekt to offer
to offer<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben geboten,Konjunktiv I Perfekt to offer
to offer<br>Konjunktiv I Futur II<br>Singular 1,ich werde geboten haben,Konjunktiv I Futur II to offer
to offer<br>Konjunktiv I Futur II<br>Singular 2,du werdest geboten haben,Konjunktiv I Futur II to offer
to offer<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde geboten haben,Konjunktiv I Futur II to offer
to offer<br>Konjunktiv I Futur II<br>Plural 1,wir werden geboten haben,Konjunktiv I Futur II to offer
to offer<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet geboten haben,Konjunktiv I Futur II to offer
to offer<br>Konjunktiv I Futur II<br>Plural 3,Sie werden geboten haben,Konjunktiv I Futur II to offer
to offer<br>Konjunktiv II Präteritum<br>Singular 1,ich böte,Konjunktiv II Präteritum to offer
to offer<br>Konjunktiv II Präteritum<br>Singular 2,du bötest,Konjunktiv II Präteritum to offer
to offer<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es böte,Konjunktiv II Präteritum to offer
to offer<br>Konjunktiv II Präteritum<br>Plural 1,wir böten,Konjunktiv II Präteritum to offer
to offer<br>Konjunktiv II Präteritum<br>Plural 2,ihr bötet,Konjunktiv II Präteritum to offer
to offer<br>Konjunktiv II Präteritum<br>Plural 3,Sie böten,Konjunktiv II Präteritum to offer
to offer<br>Konjunktiv II Futur I<br>Singular 1,ich würde bieten,Konjunktiv II Futur I to offer
to offer<br>Konjunktiv II Futur I<br>Singular 2,du würdest bieten,Konjunktiv II Futur I to offer
to offer<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde bieten,Konjunktiv II Futur I to offer
to offer<br>Konjunktiv II Futur I<br>Plural 1,wir würden bieten,Konjunktiv II Futur I to offer
to offer<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet bieten,Konjunktiv II Futur I to offer
to offer<br>Konjunktiv II Futur I<br>Plural 3,Sie würden bieten,Konjunktiv II Futur I to offer
to offer<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich hätte geboten,Konjunktiv II Plusquamperfekt to offer
to offer<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du hättest geboten,Konjunktiv II Plusquamperfekt to offer
to offer<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es hätte geboten,Konjunktiv II Plusquamperfekt to offer
to offer<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir hätten geboten,Konjunktiv II Plusquamperfekt to offer
to offer<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet geboten,Konjunktiv II Plusquamperfekt to offer
to offer<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten geboten,Konjunktiv II Plusquamperfekt to offer
to offer<br>Konjunktiv II Futur II<br>Singular 1,ich würde geboten haben,Konjunktiv II Futur II to offer
to offer<br>Konjunktiv II Futur II<br>Singular 2,du würdest geboten haben,Konjunktiv II Futur II to offer
to offer<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde geboten haben,Konjunktiv II Futur II to offer
to offer<br>Konjunktiv II Futur II<br>Plural 1,wir würden geboten haben,Konjunktiv II Futur II to offer
to offer<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet geboten haben,Konjunktiv II Futur II to offer
to offer<br>Konjunktiv II Futur II<br>Plural 3,Sie würden geboten haben,Konjunktiv II Futur II to offer
to offer<br>Imperativ Präsens<br>Singular 1,biete (du),Imperativ Präsens to offer
to offer<br>Imperativ Präsens<br>Singular 2,bieten wir,Imperativ Präsens to offer
to offer<br>Imperativ Präsens<br>Singular 3,bietet ihr,Imperativ Präsens to offer
to offer<br>Imperativ Präsens<br>Plural 1,bieten Sie,Imperativ Präsens to offer
to offer<br>Imperativ Präsens<br>Plural 2,biet (du),Imperativ Präsens to offer
to offer<br>Imperativ Präsens<br>Plural 3,bieten wir,Imperativ Präsens to offer
to offer<br>Imperativ Präsens<br>Plural 4,bietet ihr,Imperativ Präsens to offer
to offer<br>Imperativ Präsens<br>Plural 5,bieten Sie,Imperativ Präsens to offer
to offer<br>Partizip Präsens<br>Singular 1,bietend,Partizip Präsens to offer
to offer<br>Partizip Perfekt<br>Singular 1,geboten,Partizip Perfekt to offer
to offer<br>Infinitiv Präsens<br>Singular 1,bieten,Infinitiv Präsens to offer
to offer<br>Infinitiv Perfekt<br>Singular 1,geboten haben,Infinitiv Perfekt to offer
to offer<br>Infinitiv zu + Infinitiv<br>Singular 1,zu bieten,Infinitiv zu + Infinitiv to offer
